fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21
NAR061419001,NAR,LEL_1,LEL,1,R,R-NAR061419001,20,1.7541801974719722,0.2757034267810768,0.34626808596106756,0.49052910073908473,0.6063554720839035,0.7157307597243988,0.8088844926699594,0.8824972836342975,0.9443353706296889,1.0163823133850094,1.0875524866016946,1.1415407709511216,1.2081805288081309,1.2739435171265046,1.3342157559128784,1.3911686074129639,1.4318999042181157,1.493216041810501,1.556014462978216,1.6369551071855122,1.7173738019898028,NA
NAR061419001,NAR,LSR_1,LSR,1,R,R-NAR061419001,17,1.404316327903609,0.4261740776472831,0.5225394473679765,0.6001733558635882,0.6628220953791383,0.7088608277574451,0.7816652185699265,0.8469770248923737,0.9015915671988319,0.9487135250152583,0.9990401623576414,1.0734693913272997,1.103981342006484,1.1692931483289335,1.2040930039721929,1.2656585180496234,1.3090341836210342,1.3475803315093102,NA,NA,NA,NA
NAR061419001,NAR,MJS_1,MJS,1,R,R-NAR061419001,20,1.8653010354924864,0.3830178035197074,0.45021456074166716,0.5882717777905274,0.707391614390609,0.7990213059687592,0.8851554436394974,0.9938906643639548,1.0885775666078465,1.1731830989457137,1.240379856167673,1.2993270947860787,1.3680524573409092,1.4269996959593143,1.4908359965459324,1.5442876812569257,1.5873547500922949,1.6459987427411005,1.7171624485376007,1.7684790359765241,1.8136812020839632,NA
NAR061419002,NAR,CJF_1,CJF,1,R,R-NAR061419002,2,0.8046347531221709,0.6651916588623401,0.7807745882799796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419002,NAR,CJF_2,CJF,2,R,R-NAR061419002,3,0.8368203287889531,0.4713381322886544,0.7027511173650158,0.8368203287889531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419002,NAR,CJF_3,CJF,3,R,R-NAR061419002,3,0.8636380433907985,0.48365317899370963,0.7111904758571146,0.8636380433907985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419002,NAR,JRS_1,JRS,1,R,R-NAR061419002,0,0.5430632640988713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419002,NAR,LEL_1,LEL,1,R,R-NAR061419002,2,0.5563193168189522,0.3862502896830444,0.45316368716475464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419002,NAR,LSR_1,LSR,1,R,R-NAR061419002,2,0.5720520788223699,0.38641902679640067,0.4857279914016477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419002,NAR,MJS_1,MJS,1,R,R-NAR061419002,2,0.5267530109581141,0.33827386411352706,0.4165962557273486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419003,NAR,CJF_1,CJF,1,R,R-NAR061419003,3,0.950304261179385,0.5990187146064098,0.8097242409519148,0.9289957285227559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419003,NAR,CJF_2,CJF,2,R,R-NAR061419003,3,0.8154197858782162,0.47442409010415176,0.6591443072267817,0.8154197858782162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419003,NAR,CJF_3,CJF,3,R,R-NAR061419003,3,0.9013985369241108,0.5010719449480802,0.7406925835281117,0.9013985369241108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419003,NAR,JRS_1,JRS,1,R,R-NAR061419003,2,0.5549442867958719,0.2866042813841626,0.4471539609330848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419003,NAR,LEL_1,LEL,1,R,R-NAR061419003,2,0.5811344534005896,0.3954728932378402,0.5147298352090475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419003,NAR,LSR_1,LSR,1,R,R-NAR061419003,2,0.5118573156561032,0.32499376758751564,0.4441083074307997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419003,NAR,MJS_1,MJS,1,R,R-NAR061419003,2,0.9849486670771762,0.6896826031279472,0.8421117601291084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419004,NAR,CJF_1,CJF,1,R,R-NAR061419004,3,0.9018729431035447,0.5772667815688447,0.7664586597457941,0.8860464328200598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419004,NAR,CJF_2,CJF,2,R,R-NAR061419004,3,0.8969342001067979,0.5209689312833411,0.7666335154896106,0.8969342001067979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419004,NAR,CJF_3,CJF,3,R,R-NAR061419004,3,0.8837231618337542,0.5180269120613238,0.7384815678585765,0.8837231618337542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419004,NAR,JRS_1,JRS,1,R,R-NAR061419004,2,0.4718993176203874,0.29247060434426964,0.4116481593778889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419004,NAR,LEL_1,LEL,1,R,R-NAR061419004,2,0.8436252170353825,0.5141360771154675,0.7062693366200311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419004,NAR,LSR_1,LSR,1,R,R-NAR061419004,2,0.9183059207092952,0.5895144532536949,0.8020860621585636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419004,NAR,MJS_1,MJS,1,R,R-NAR061419004,2,0.913289708059221,0.5732976167840146,0.7929198743926128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419005,NAR,CJF_1,CJF,1,R,R-NAR061419005,3,0.9509191585740526,0.5650877904215448,0.7819405681830163,0.9308490649258931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419005,NAR,CJF_2,CJF,2,R,R-NAR061419005,3,0.9304670586510017,0.5833394006395984,0.7615086578304625,0.9304670586510017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419005,NAR,CJF_3,CJF,3,R,R-NAR061419005,3,0.9125667662918503,0.5450502001607384,0.7623468654727797,0.9125667662918503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419005,NAR,JRS_1,JRS,1,R,R-NAR061419005,2,0.9206662848827587,0.5416382219206144,0.7638943376334324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419005,NAR,LEL_1,LEL,1,R,R-NAR061419005,2,0.9180746036423799,0.5717408336083765,0.770039913157689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419005,NAR,LSR_1,LSR,1,R,R-NAR061419005,3,0.9382045439725173,0.5530787745907584,0.7778686879388883,0.9083567075898652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419005,NAR,MJS_1,MJS,1,R,R-NAR061419005,2,0.9471571140085128,0.5876429341875163,0.8029441965581892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419006,NAR,CJF_1,CJF,1,R,R-NAR061419006,2,0.6763758014279254,0.4722001710935919,0.6348190239862269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419006,NAR,CJF_2,CJF,2,R,R-NAR061419006,2,0.6337036596804297,0.44110451171381365,0.6337036596804297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419006,NAR,CJF_3,CJF,3,R,R-NAR061419006,2,0.6538261719432572,0.45917713522043435,0.6538261719432572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419006,NAR,JRS_1,JRS,1,R,R-NAR061419006,1,0.6845910452060768,0.4943433004885168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419006,NAR,LEL_1,LEL,1,R,R-NAR061419006,1,0.6744012573645732,0.4886104345383204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419006,NAR,LSR_1,LSR,1,R,R-NAR061419006,2,0.724596555161162,0.5302027850712733,0.6527246577603113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419006,NAR,MJS_1,MJS,1,R,R-NAR061419006,2,0.7138902382590987,0.5525038655437912,0.6459320277626284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419007,NAR,CJF_1,CJF,1,R,R-NAR061419007,2,0.6814416831140998,0.493060333115313,0.6574137774870836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419007,NAR,CJF_2,CJF,2,R,R-NAR061419007,2,0.629786338750027,0.46949493431861217,0.629786338750027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419007,NAR,CJF_3,CJF,3,R,R-NAR061419007,2,0.6542834500310294,0.5002862987493628,0.6542834500310294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419007,NAR,JRS_1,JRS,1,R,R-NAR061419007,2,0.7128907125253691,0.38452653397622094,0.5587660858840502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419007,NAR,LEL_1,LEL,1,R,R-NAR061419007,1,0.7111713686323848,0.5391465267411432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419007,NAR,LSR_1,LSR,1,R,R-NAR061419007,2,0.6772923532780117,0.3528922165929015,0.4988470856428848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419007,NAR,MJS_1,MJS,1,R,R-NAR061419007,1,0.605048692783823,0.4648624957878248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419008,NAR,CJF_1,CJF,1,R,R-NAR061419008,2,0.6891791460562224,0.5174449304992468,0.6788114679389328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419008,NAR,CJF_2,CJF,2,R,R-NAR061419008,2,0.6362101840955958,0.47630075604792854,0.6362101840955958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419008,NAR,CJF_3,CJF,3,R,R-NAR061419008,2,0.6596764898174333,0.474852089605018,0.6596764898174333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419008,NAR,JRS_1,JRS,1,R,R-NAR061419008,1,0.603766353781219,0.4453948096018542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419008,NAR,LEL_1,LEL,1,R,R-NAR061419008,1,0.6363698185179639,0.4707536438663012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419008,NAR,LSR_1,LSR,1,R,R-NAR061419008,2,0.7302986641198551,0.5303563473948731,0.6438850052592798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419008,NAR,MJS_1,MJS,1,R,R-NAR061419008,1,0.7207604766525483,0.5742589535635988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419009,NAR,CJF_1,CJF,1,R,R-NAR061419009,5,0.9760918086188214,0.3235966918812266,0.5657378613718155,0.7474010788662719,0.8789604488088192,0.9599905023932108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419009,NAR,CJF_2,CJF,2,R,R-NAR061419009,5,0.9546573219866618,0.2842722601416529,0.527169133856476,0.7153307448359417,0.8438910390146999,0.9546573219866618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419009,NAR,CJF_3,CJF,3,R,R-NAR061419009,5,0.9573723847094205,0.2993536703469403,0.5391935031375459,0.7232351419991179,0.8725044646876012,0.9573723847094205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419009,NAR,JRS_1,JRS,1,R,R-NAR061419009,4,0.6438774959819306,0.27536910020010713,0.40569815182639246,0.502391517542269,0.58065491070617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419009,NAR,LEL_1,LEL,1,R,R-NAR061419009,3,0.9856715858815097,0.5724377180760573,0.7453842936323646,0.89891183365162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419009,NAR,LSR_1,LSR,1,R,R-NAR061419009,4,1.0303804434404387,0.41986460563708033,0.6061475733366233,0.7673955026875409,0.8897992879714122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419009,NAR,MJS_1,MJS,1,R,R-NAR061419009,4,1.0015699883382219,0.3682911172769222,0.6094179310481577,0.7896463043802894,0.9039792592346622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419010,NAR,CJF_1,CJF,1,R,R-NAR061419010,3,0.86889924715669975,0.4875890662313786,0.6954471254527755,0.8446836577088381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419010,NAR,CJF_2,CJF,2,R,R-NAR061419010,3,0.8199085154148966,0.4671606493566041,0.692954963212296,0.8199085154148966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419010,NAR,CJF_3,CJF,3,R,R-NAR061419010,3,0.8096268651485208,0.42832151740505164,0.6533075683908172,0.8096268651485208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419010,NAR,JRS_1,JRS,1,R,R-NAR061419010,2,0.8712513578397518,0.5388478054740262,0.7209321748135703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419010,NAR,LEL_1,LEL,1,R,R-NAR061419010,1,0.8407524320876892,0.7134593526223534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419010,NAR,LSR_1,LSR,1,R,R-NAR061419010,1,0.5659853872226615,0.45891623948509686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419010,NAR,MJS_1,MJS,1,R,R-NAR061419010,2,0.8841132793882963,0.5543615381200908,0.7407435584064104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419011,NAR,CJF_1,CJF,1,R,R-NAR061419011,3,0.8466580247953733,0.4735898159994057,0.6868972646020953,0.8200003482567363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419011,NAR,CJF_2,CJF,2,R,R-NAR061419011,3,0.8271456101044956,0.44427823320082666,0.6667067761191079,0.8271456101044956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419011,NAR,CJF_3,CJF,3,R,R-NAR061419011,3,0.8487552302684287,0.4999104926925018,0.69443747001037,0.8487552302684287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419011,NAR,JRS_1,JRS,1,R,R-NAR061419011,2,0.9998211029831933,0.6596811547309859,0.8518721519077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419011,NAR,LEL_1,LEL,1,R,R-NAR061419011,2,0.9399715762735354,0.6129541185912754,0.8132116870102989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419011,NAR,LSR_1,LSR,1,R,R-NAR061419011,2,0.9435585934919954,0.6481354050741588,0.8077501401047325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419011,NAR,MJS_1,MJS,1,R,R-NAR061419011,2,0.9713674729894359,0.6312605920940839,0.8270113506194285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419012,NAR,CJF_1,CJF,1,R,R-NAR061419012,12,1.4398317041990312,0.3363010753336032,0.5588661838839295,0.6812420011358045,0.8012254336614772,0.903029990704701,0.9756844648525864,1.045916040383315,1.1248790080555093,1.2038114618367473,1.2843286674718004,1.3695696147773464,1.4106511074127375,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419012,NAR,CJF_2,CJF,2,R,R-NAR061419012,12,1.497578137994679,0.36024814109912995,0.5853350551518294,0.7202334131471602,0.8454412489870066,0.9398983519860329,1.0174225292299055,1.096241396757423,1.1596848978645302,1.2545264769542799,1.336966546281632,1.4060948916536653,1.497578137994679,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419012,NAR,CJF_3,CJF,3,R,R-NAR061419012,12,1.4711827647507114,0.3495579417908938,0.5851815681531451,0.7187296103599167,0.8378661846263242,0.9152225686692711,0.9966826884804133,1.0782936336353635,1.1558008430221185,1.2513707800860094,1.3137664346538072,1.402432288435132,1.4711827647507114,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419012,NAR,JRS_1,JRS,1,R,R-NAR061419012,10,1.458772626619658,0.5566799942905785,0.7196494089079716,0.832575828753463,0.9091920838612311,0.9995411690031764,1.0646357202441088,1.1456742276865604,1.2213980830618392,1.3002254643369489,1.3905745494788946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419012,NAR,LEL_1,LEL,1,R,R-NAR061419012,9,1.4710431615325688,0.7365333970965,0.848805526973577,0.9434382837285489,1.0209533260290853,1.0983327034951824,1.1721654736380045,1.243588617287164,1.3401303425382116,1.4081215430284497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419012,NAR,LSR_1,LSR,1,R,R-NAR061419012,12,1.4515127949184217,0.3129332511449303,0.5691501145708853,0.6879441791899323,0.8036347479009647,0.8944973493478757,0.9847935627915745,1.0488497183330054,1.1131851885061586,1.2034814019498572,1.2816429463932166,1.3671442586590323,1.4139837706507494,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419012,NAR,MJS_1,MJS,1,R,R-NAR061419012,11,1.4487015644505192,0.3750903230415332,0.5671857421677131,0.6955319871268266,0.8131715682152684,0.9172492756813617,0.9915713922301507,1.0706223101683598,1.141330964930608,1.2109242800899753,1.3006818618988572,1.3713905166611051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419013,NAR,CJF_1,CJF,1,R,R-NAR061419013,3,0.9357876476199322,0.606470568346868,0.7969446615666087,0.9134521948653627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419013,NAR,CJF_2,CJF,2,R,R-NAR061419013,3,0.9889463331798203,0.6356960487638269,0.8519247761591546,0.9889463331798203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419013,NAR,CJF_3,CJF,3,R,R-NAR061419013,3,0.9108302216199332,0.5380599066643432,0.7868916036283253,0.9108302216199332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419013,NAR,JRS_1,JRS,1,R,R-NAR061419013,2,0.5781206155159135,0.35206656923661783,0.4780639065070599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419013,NAR,LEL_1,LEL,1,R,R-NAR061419013,3,0.9123356158033595,0.38076134115618254,0.6219055502708462,0.8126561900763289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419013,NAR,LSR_1,LSR,1,R,R-NAR061419013,2,0.5716102432682235,0.406217424513299,0.5114040918286361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419013,NAR,MJS_1,MJS,1,R,R-NAR061419013,2,0.5469037960995105,0.3343515903070505,0.4528171450994521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419014,NAR,CJF_1,CJF,1,R,R-NAR061419014,4,0.954176375545696,0.4400129996087736,0.6980596194830423,0.8318217947211423,0.9362928358727106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419014,NAR,CJF_2,CJF,2,R,R-NAR061419014,4,0.9640525465903972,0.4224492818885286,0.6621636526737559,0.8492797011949778,0.9640525465903972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419014,NAR,CJF_3,CJF,3,R,R-NAR061419014,4,0.9177920637169612,0.4074558966963913,0.6602267059097772,0.8007705291787712,0.9177920637169612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419014,NAR,JRS_1,JRS,1,R,R-NAR061419014,3,0.977268767422929,0.4737598103770858,0.713825158063882,0.8516918837099038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419014,NAR,LEL_1,LEL,1,R,R-NAR061419014,3,0.6004255549158075,0.3227730380220736,0.4383455825014788,0.5273550163029463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419014,NAR,LSR_1,LSR,1,R,R-NAR061419014,3,0.9754309655066334,0.45406050633915174,0.701308783157411,0.8570856299696571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419014,NAR,MJS_1,MJS,1,R,R-NAR061419014,3,0.9471754658179072,0.455557904920293,0.6770589848153122,0.8432150062313237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419015,NAR,CJF_1,CJF,1,R,R-NAR061419015,5,1.0949900081544184,0.4268930670045506,0.6780579402795792,0.8514650784245534,0.9725507664979668,1.0572716683816654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419015,NAR,CJF_2,CJF,2,R,R-NAR061419015,4,1.087527355312049,0.7115774973877332,0.8649080004559864,1.002912334076721,1.087527355312049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419015,NAR,CJF_3,CJF,3,R,R-NAR061419015,4,1.0145645140627162,0.6008980040364755,0.7940180211644605,0.9126585706797545,1.0145645140627162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419015,NAR,JRS_1,JRS,1,R,R-NAR061419015,3,1.0354698877304478,0.3956603671149797,0.6605457344650689,0.8256319496026333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419015,NAR,LEL_1,LEL,1,R,R-NAR061419015,3,1.0255273350277794,0.458339135528192,0.6618866635111625,0.8390530622867518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419015,NAR,LSR_1,LSR,1,R,R-NAR061419015,4,0.6031517613557583,0.2523537323227709,0.4258924993579678,0.49457283636743843,0.5585058218046399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419015,NAR,MJS_1,MJS,1,R,R-NAR061419015,4,1.0715360011721975,0.5168378126819024,0.6491458237691548,0.8394127873693359,0.9728214191762212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419016,NAR,CJF_1,CJF,1,R,R-NAR061419016,4,0.8682941176926673,0.4249934910250064,0.6123433241987637,0.755647623386607,0.8521183829952147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419016,NAR,CJF_2,CJF,2,R,R-NAR061419016,4,0.8690215672024161,0.4176835128343435,0.6182675307222602,0.7605198479697226,0.8690215672024161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419016,NAR,CJF_3,CJF,3,R,R-NAR061419016,4,0.7190371007235767,0.29444754394857514,0.472207763215132,0.607449105024641,0.7190371007235767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419016,NAR,JRS_1,JRS,1,R,R-NAR061419016,3,0.7110626911830762,0.2954720738051046,0.45933340879021367,0.6163390042332062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419016,NAR,LEL_1,LEL,1,R,R-NAR061419016,3,0.7652142151519955,0.33607044888568505,0.5236949789295973,0.6421727199397599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAR061419016,NAR,LSR_1,LSR,1,R,R-NAR061419016,4,0.5949871721493107,0.25827607751760046,0.3589784343148282,0.4677047450307701,0.5449367474295336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
