fishid,id,light_type,reading,rep,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,waterbody
NAR061319027,R-NAR061319027,R,CJF_1,1,15,1.4128142032941295,0.40937566853585317,0.5748879913613286,0.7023745734338677,0.7796082265261807,0.8609716105224654,0.9124715128829819,0.9775751804387797,1.0250425545860997,1.0901138212449726,1.1294189362751241,1.1796394643584254,1.2473990831594295,1.300243161591012,1.3463663596672661,1.4128142032941295,NA,NA,NA,NA,NA,NA,NAR
NAR061319027,R-NAR061319027,R,CJF_2,2,15,1.456986936608915,0.4541577329214919,0.6194342722787316,0.7453709214909647,0.8242809502213655,0.8934172573507796,0.966281805428413,1.017842536399821,1.0681221456484247,1.1168903847338365,1.1696171132078552,1.2171042305704627,1.2834480458138806,1.3282577955106856,1.398790348583098,1.456986936608915,NA,NA,NA,NA,NA,NA,NAR
NAR061319027,R-NAR061319027,R,CJF_3,3,15,1.4137547757099875,0.4178001579309678,0.5844234201547656,0.6878977465218897,0.7873513235278387,0.8612615566472128,0.9150680429607139,0.9701754800950386,1.0239819664085394,1.0926883962446186,1.1382175900383638,1.1745222311876389,1.2471315134861896,1.2914776533578138,1.3507237367520164,1.4137547757099875,NA,NA,NA,NA,NA,NA,NAR
NAR061319028,R-NAR061319028,R,CJF_1,1,6,1.2747949685617965,0.5463521287602211,0.7693054946469383,0.9137773993150708,1.0469100725369085,1.1780964366754614,1.2747949685617965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319028,R-NAR061319028,R,CJF_2,2,6,1.2187224030385158,0.5137517340489114,0.7184256184336077,0.8584953816555201,1.0104022791851786,1.1225865301076798,1.2187224030385158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319028,R-NAR061319028,R,CJF_3,3,6,1.2405049176647627,0.5159627525869274,0.7349215689851739,0.9034493518783704,1.017385469015341,1.144766022446533,1.2405049176647627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319029,R-NAR061319029,R,CJF_1,1,7,1.2118440403484811,0.6239084466042669,0.7327943266302964,0.8282550299753328,0.9253991150137919,1.0502038366111577,1.1322812401415887,1.2118440403484811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319029,R-NAR061319029,R,CJF_2,2,7,1.2508441880993166,0.657075359482094,0.762821448222881,0.8751014011787592,0.9556814413317286,1.0525859555150332,1.1506260944379927,1.2508441880993166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319029,R-NAR061319029,R,CJF_3,3,7,1.2434551821941275,0.6378522452831303,0.7475188888988413,0.852758252046142,0.9547462891434492,1.0574563770267753,1.1568243581336288,1.2434551821941275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319030,R-NAR061319030,R,CJF_1,1,15,1.7766911590494816,0.5528309314670521,0.7022659173091388,0.852616924885692,0.9222535132464336,1.0250896265176515,1.0973320972824347,1.1849368194243255,1.2424713400509049,1.3320276433579328,1.3943813480492522,1.4778211873653084,1.5461604957998185,1.6229604301337792,1.706269409202054,1.7766911590494816,NA,NA,NA,NA,NA,NA,NAR
NAR061319030,R-NAR061319030,R,CJF_2,2,15,1.7679152094021333,0.4938171281704699,0.6842754784075998,0.8445873655696503,0.9065674520073763,0.9961994739275658,1.0774681200873903,1.1650765786762436,1.259058489998501,1.3125742797627309,1.3915838804605798,1.4664454335826227,1.5306172848735706,1.5926310116156737,1.6844884386934629,1.7679152094021333,NA,NA,NA,NA,NA,NA,NAR
NAR061319030,R-NAR061319030,R,CJF_3,3,15,1.7165983153216189,0.4845513695289444,0.6495928501137824,0.7460878430902422,0.8422007380820387,0.9471923986374208,1.0414677002229837,1.1078900209366325,1.1958883463341687,1.2729792637695538,1.3394493467312854,1.4252757429860072,1.49160253920349,1.5666648142403103,1.645879898570426,1.7165983153216189,NA,NA,NA,NA,NA,NA,NAR
NAR061319031,R-NAR061319031,R,CJF_1,1,9,1.3761202124292566,0.4884533185746476,0.6994827860187671,0.8174588637437744,0.9255598150369073,1.0292851615098597,1.1390580640889956,1.2317982912398269,1.309412666174567,1.3761202124292566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319031,R-NAR061319031,R,CJF_2,2,9,1.3412849845162744,0.4507041937023283,0.6476738537503091,0.781253743245609,0.8763676409819012,0.9790405496966529,1.0557970817710454,1.1735002867209046,1.2670091335583413,1.3412849845162744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319031,R-NAR061319031,R,CJF_3,3,9,1.3815622212447944,0.471357693953739,0.6896500195891686,0.80065009991928,0.8954787811097821,1.0012629050374617,1.0911061605820374,1.2063376058692559,1.2927035571455434,1.3815622212447944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319032,R-NAR061319032,R,CJF_1,1,13,1.6316502983550116,0.510596922471242,0.7216152521186302,0.8657549146481482,0.9721670924608949,1.080385296251748,1.1721130681308933,1.2489295202890087,1.3126406787041995,1.370026104035357,1.4405168231094392,1.5001621019935603,1.5595804670902527,1.6316502983550116,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319032,R-NAR061319032,R,CJF_2,2,13,1.6600449108164632,0.5505763530470293,0.7677814428516908,0.9188997683277333,1.0154967968154147,1.1177844094448108,1.2008150511897924,1.271528002454515,1.3399278602511857,1.4040137051773633,1.4747266564420858,1.5405012467050947,1.6085889304361554,1.6600449108164632,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319032,R-NAR061319032,R,CJF_3,3,13,1.6849740598054077,0.5742383231206616,0.7940897526110577,0.924522237196191,1.0309636704933618,1.140474210522838,1.2237386860959962,1.302493135332444,1.3664801093453387,1.433129143308564,1.5100356261586305,1.5676646074484335,1.6314480580703412,1.6849740598054077,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319033,R-NAR061319033,R,CJF_1,1,13,1.636438424319719,0.5955921550982208,0.7488375913675404,0.8577668773048976,0.9787057457715198,1.0618767340945108,1.1425751102620851,1.214687387224871,1.2682418114700609,1.3360610388304521,1.4002393912968882,1.4768621094315477,1.5579952687380816,1.636438424319719,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319033,R-NAR061319033,R,CJF_2,2,14,1.5963840193654586,0.39340719069666746,0.5681239188517887,0.7304392732584752,0.8496858893326475,0.9561772046081747,1.0321579403963412,1.0783763076543378,1.1525066944779132,1.2238817362829886,1.2712022415483852,1.3307269786087255,1.4224155021675275,1.497845168951994,1.5963840193654586,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319033,R-NAR061319033,R,CJF_3,3,13,1.6135038153058616,0.5863480593637859,0.7216031688045285,0.8508509383578692,0.9564336737962359,1.0439943895723975,1.1355599986068272,1.1920832393851943,1.2591647537073987,1.3016708680818287,1.3741223766577189,1.460591011637546,1.5456032403864066,1.6135038153058616,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319034,R-NAR061319034,R,CJF_1,1,5,1.1156902585397765,0.4981476055810749,0.6936383901467438,0.8634604523318794,1.0173780544447248,1.1156902585397765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319034,R-NAR061319034,R,CJF_2,2,5,1.089071496477861,0.4424261915760135,0.6933787566728233,0.8571619006251529,1.0048347537782008,1.089071496477861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319034,R-NAR061319034,R,CJF_3,3,5,1.0915910876433084,0.4367175286910367,0.6912564573258158,0.850992285992854,1.0023621772921458,1.0915910876433084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319035,R-NAR061319035,R,CJF_1,1,12,1.4363417132157108,0.6361046190316412,0.7643244327422328,0.866178121125012,0.9443866506870372,1.0194781574920204,1.0772562849117833,1.129741640481694,1.1814348835516393,1.2332772877858518,1.3070828919194384,1.364218068003503,1.4363417132157108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319035,R-NAR061319035,R,CJF_2,2,12,1.3993625556728568,0.46173774334075146,0.6185206171972348,0.7444573175987029,0.8402492175583325,0.9284845410228271,1.0059099083976026,1.0560909262047367,1.1622538635674007,1.232208644413339,1.2925842352633146,1.343996019164205,1.3993625556728568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319035,R-NAR061319035,R,CJF_3,3,11,1.41243594068299,0.6285255234033303,0.7573009242153088,0.8602284527870654,0.9379506657687298,1.0086992271592412,1.064441204108324,1.1688919743283368,1.2348922145130816,1.2906937235491631,1.347256853409373,1.41243594068299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319035,R-NAR061319035,R,JRS_1,1,10,1.2721118731784984,0.5056451469592724,0.6265994132769024,0.719707128868339,0.804292819468612,0.8699654634441921,0.9389646215941698,0.9767907148435564,1.0424633588191368,1.0996139778035539,1.1993747217437853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319035,R-NAR061319035,R,LEL_1,1,11,1.3432326922846647,0.5771401186182498,0.6957351914459889,0.7795288347582089,0.87125138540236,0.9384552600047456,1.000129211703853,1.053119732881642,1.115548207770137,1.166939405995491,1.225414711789728,1.2886879864412704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319035,R-NAR061319035,R,LSR_1,1,11,1.4747208859630137,0.7099845778156527,0.8151871264139218,0.9036210741948053,0.9891556235092348,1.0637203689391872,1.124850959461418,1.1712908972916358,1.2407332803153577,1.322933383720123,1.3861419223677267,1.4388157045740628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319035,R-NAR061319035,R,MJS_1,1,11,1.3658458080788698,0.5677230545780148,0.7213228538599084,0.7949969296401477,0.881530326260011,0.9539251104888189,1.0035158615380368,1.0626952995304273,1.131397019140684,1.1745913124327434,1.237964650476223,1.2965768477107695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319036,R-NAR061319036,R,CJF_1,1,6,1.0896714923756976,0.4577377321135781,0.6356929702247023,0.7689748399880824,0.881861150165536,0.9867368835645893,1.0896714923756976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319036,R-NAR061319036,R,CJF_2,2,6,1.138002179709599,0.4756030441577935,0.6916336407404975,0.8124196657753824,0.9149470379183477,1.02878599403393,1.138002179709599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319036,R-NAR061319036,R,CJF_3,3,6,0.8338537234952421,0.23470685525887253,0.39849717421913106,0.5180157642645384,0.6226838396014679,0.7384833492215717,0.8338537234952421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319036,R-NAR061319036,R,JRS_1,1,5,1.2287369328392466,0.5885116690790106,0.7729820263126413,0.9058860047374934,1.0108933651269563,1.1284340814299723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319036,R-NAR061319036,R,LEL_1,1,4,0.8678498086273682,0.44073367057906315,0.5485458204695287,0.681425412333192,0.769804757343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319036,R-NAR061319036,R,LSR_1,1,5,1.1827862370457842,0.5344732814955409,0.723355875769943,0.8509779969197476,0.9757063606713883,1.0812079324794568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319036,R-NAR061319036,R,MJS_1,1,4,1.2455969453800702,0.7604823448062449,0.9041897235070676,1.036310833242463,1.1405872539313018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319037,R-NAR061319037,R,CJF_1,1,4,0.9813074903348278,0.4430903883928577,0.6959273496874909,0.8639011968998191,0.9813074903348278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319037,R-NAR061319037,R,CJF_2,2,4,0.9407990376951962,0.4151435254424132,0.6438920650267055,0.8260300906829444,0.9407990376951962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319037,R-NAR061319037,R,CJF_3,3,4,0.97663970632952,0.4576254699723294,0.6822915917560302,0.8695133599091142,0.97663970632952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319037,R-NAR061319037,R,JRS_1,1,3,1.0125954816376188,0.48448685800017516,0.7145580786868807,0.9019669670870953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319037,R-NAR061319037,R,LEL_1,1,3,0.9478016656317167,0.4531112481548668,0.6424951200847817,0.8374623307126758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319037,R-NAR061319037,R,LSR_1,1,3,0.9967051444219439,0.45998323019778126,0.6788706272415077,0.8767648675149267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319037,R-NAR061319037,R,MJS_1,1,3,0.9614541123925726,0.5078895492674217,0.6681114550150125,0.8501124263823227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319038,R-NAR061319038,R,CJF_1,1,7,0.9781443107772209,0.2545207970337192,0.47820196071718835,0.6021365251438372,0.6920639528175954,0.7839206618429391,0.9018946173896977,0.9781443107772209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319038,R-NAR061319038,R,CJF_2,2,7,1.0510411474637054,0.3120901986464846,0.5316834391244141,0.6504449022132723,0.7672109095198276,0.8638752772986407,0.9644423076192344,1.0510411474637054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319038,R-NAR061319038,R,CJF_3,3,7,0.9608648194015172,0.2579477397734163,0.45253253184046066,0.5659037824522558,0.6743028488127631,0.7859023602539544,0.8765840349084193,0.9608648194015172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319038,R-NAR061319038,R,JRS_1,1,6,0.6634561763564127,0.2512192132397923,0.32985452985860075,0.412399361529903,0.5022218952618824,0.5585369104587667,0.6184366438815696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319038,R-NAR061319038,R,LEL_1,1,4,0.9848009779158147,0.46239269071916905,0.5806003243687772,0.7121376525791308,0.7913618892332543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319038,R-NAR061319038,R,LSR_1,1,5,1.130221355254566,0.5900255282085362,0.7019697106923871,0.821866359559254,0.9148141823859823,1.0239313008367938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319038,R-NAR061319038,R,MJS_1,1,5,1.181168415029547,0.6841352195082533,0.8012389290418004,0.9042570662215644,1.001549765387503,1.076392341518692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319039,R-NAR061319039,R,CJF_1,1,3,0.7739395559078119,0.4622919524619678,0.6603277610418918,0.7739395559078119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319039,R-NAR061319039,R,CJF_2,2,3,0.804501441674759,0.45753691307488564,0.6943983090595958,0.804501441674759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319039,R-NAR061319039,R,CJF_3,3,4,0.8268096865819929,0.5182500413519813,0.6355051747757368,0.7167904708282913,0.8268096865819929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319039,R-NAR061319039,R,JRS_1,1,2,0.8485227079283818,0.5507560154838195,0.7395947766572141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319039,R-NAR061319039,R,LEL_1,1,2,0.8078931668743327,0.48381550532390594,0.6822819697694654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319039,R-NAR061319039,R,LSR_1,1,3,0.8794102131010524,0.5320836645964901,0.6359200688921361,0.7315109440338513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319039,R-NAR061319039,R,MJS_1,1,2,0.8671973523556618,0.5612097116134844,0.7597244207662929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319040,R-NAR061319040,R,CJF_1,1,3,0.7968355500031573,0.45381210933582766,0.6540179935134528,0.7968355500031573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319040,R-NAR061319040,R,CJF_2,2,3,0.7996864288588101,0.46386430843651966,0.6516506000045718,0.7996864288588101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319040,R-NAR061319040,R,CJF_3,3,3,0.7856452404254035,0.44742177208490824,0.6569704521930775,0.7856452404254035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319040,R-NAR061319040,R,JRS_1,1,2,0.7748739811380269,0.42993740478376957,0.6416305665758226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319040,R-NAR061319040,R,LEL_1,1,2,0.7918816038181012,0.47493983388460753,0.6675060634515955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319040,R-NAR061319040,R,LSR_1,1,2,0.8965494436880628,0.5670665652843526,0.7681536871725836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319040,R-NAR061319040,R,MJS_1,1,2,0.8337719981517322,0.5121134210330456,0.706540024568773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319041,R-NAR061319041,R,CJF_1,1,5,1.149757395250661,0.571844345876077,0.7666856050860489,0.9066800929004185,1.0469668793278848,1.149757395250661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319041,R-NAR061319041,R,CJF_2,2,5,1.2361870041554142,0.644549266804747,0.838116303049425,0.9928057673465782,1.1067840577065013,1.2361870041554142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319041,R-NAR061319041,R,CJF_3,3,5,1.161733224053278,0.5721119038576604,0.7635671281358745,0.9133920391924099,1.0692008108332862,1.161733224053278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319041,R-NAR061319041,R,JRS_1,1,4,1.137650131872451,0.5719825948710405,0.7482600783741067,0.8930472556195583,1.0248808912474021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319041,R-NAR061319041,R,LEL_1,1,3,1.1686783033301964,0.7913747871021466,0.9223947415073737,1.0653012179387895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319041,R-NAR061319041,R,LSR_1,1,5,1.2559154455587567,0.5856669139989386,0.6753829136319823,0.8616752289014673,1.0116252372415588,1.1533906280712682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319041,R-NAR061319041,R,MJS_1,1,4,1.2358764903605415,0.6643496286275665,0.8345555290145475,0.9856588170345215,1.126351993412951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319042,R-NAR061319042,R,CJF_1,1,3,0.8312550067745486,0.4933221060305481,0.6952057417390313,0.8312550067745486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319042,R-NAR061319042,R,CJF_2,2,3,0.780233557249583,0.464031054988012,0.6643556674414113,0.780233557249583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319042,R-NAR061319042,R,CJF_3,3,3,0.816922492788861,0.4851267978580071,0.6784742673392989,0.816922492788861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319042,R-NAR061319042,R,JRS_1,1,2,0.812878225596518,0.481671667666679,0.6681848563657822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319042,R-NAR061319042,R,LEL_1,1,2,0.7963420783634261,0.44531700860094325,0.6719902865697611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319042,R-NAR061319042,R,LSR_1,1,3,0.9114138133811885,0.5670969937267842,0.7588158086982006,0.8762672144444953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061319042,R-NAR061319042,R,MJS_1,1,2,0.852875434189147,0.524606132997386,0.7098274625924227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419001,R-NAR061419001,R,CJF_1,1,19,1.8825443781866753,0.46870894360438076,0.6144144720613325,0.7391211155689356,0.8286337466774095,0.915661059102492,1.0065426734121492,1.0858613820680798,1.1764903486587635,1.2359265078475548,1.3023133276485757,1.3714381138519627,1.438077581371957,1.4965031496848529,1.5482307051044928,1.6110158707399118,1.6790243214610898,1.7431784702976922,1.8175265415868378,1.8825443781866753,NA,NA,NAR
NAR061419001,R-NAR061419001,R,CJF_2,2,19,1.8886636397864198,0.46023888341615565,0.6056544149975703,0.7212375692945393,0.8269578089161357,0.9025230462172391,0.9973730001664611,1.0785346928217747,1.1519667004622962,1.2478635212973788,1.3072451467190846,1.3725853484199075,1.4165076038120297,1.4832567933236205,1.5341844918807204,1.5946129841882866,1.6525856217992247,1.730929338833003,1.8064550802452457,1.8886636397864198,NA,NA,NAR
NAR061419001,R-NAR061419001,R,CJF_3,3,19,1.851840836815303,0.4131321597649853,0.5727847432372096,0.6835802741973624,0.7870169172254103,0.8875915101273734,0.9814200651961745,1.0541938940496527,1.139232536123306,1.2081223772697072,1.2902989692172757,1.3442657096343102,1.4049784878845064,1.4755031167108428,1.5249730193218565,1.5818018098649755,1.644354700660264,1.7114044292615727,1.8003270590423037,1.851840836815303,NA,NA,NAR
NAR061419001,R-NAR061419001,R,JRS_1,1,19,1.8436909352220217,0.4102867504123869,0.46266333811092863,0.5993644425181663,0.7057435739765007,0.8087332154193271,0.9083792261443149,0.9995285821816955,1.0957392435935045,1.1717505428052697,1.2493877980782848,1.3101693218690948,1.370950845659905,1.4232815740607785,1.4806736078360803,1.5296607055191138,1.5819914339199868,1.6697971592395282,1.72718919301483,1.7812375960722917,NA,NA,NAR
NAR061419001,R-NAR061419001,R,LEL_1,1,20,1.7541801974719722,0.2757034267810768,0.34626808596106756,0.49052910073908473,0.6063554720839035,0.7157307597243988,0.8088844926699594,0.8824972836342975,0.9443353706296889,1.0163823133850094,1.0875524866016946,1.1415407709511216,1.2081805288081309,1.2739435171265046,1.3342157559128784,1.3911686074129639,1.4318999042181157,1.493216041810501,1.556014462978216,1.6369551071855122,1.7173738019898028,NA,NAR
NAR061419001,R-NAR061419001,R,LSR_1,1,17,1.404316327903609,0.4261740776472831,0.5225394473679765,0.6001733558635882,0.6628220953791383,0.7088608277574451,0.7816652185699265,0.8469770248923737,0.9015915671988319,0.9487135250152583,0.9990401623576414,1.0734693913272997,1.103981342006484,1.1692931483289335,1.2040930039721929,1.2656585180496234,1.3090341836210342,1.3475803315093102,NA,NA,NA,NA,NAR
NAR061419001,R-NAR061419001,R,MJS_1,1,20,1.8653010354924864,0.3830178035197074,0.45021456074166716,0.5882717777905274,0.707391614390609,0.7990213059687592,0.8851554436394974,0.9938906643639548,1.0885775666078465,1.1731830989457137,1.240379856167673,1.2993270947860787,1.3680524573409092,1.4269996959593143,1.4908359965459324,1.5442876812569257,1.5873547500922949,1.6459987427411005,1.7171624485376007,1.7684790359765241,1.8136812020839632,NA,NAR
NAR061419002,R-NAR061419002,R,CJF_1,1,3,0.7959391493543719,0.3797712316022886,0.6507187654302196,0.7959391493543719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419002,R-NAR061419002,R,CJF_2,2,3,0.8368203287889531,0.4713381322886544,0.7027511173650158,0.8368203287889531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419002,R-NAR061419002,R,CJF_3,3,3,0.8636380433907985,0.48365317899370963,0.7111904758571146,0.8636380433907985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419002,R-NAR061419002,R,JRS_1,1,0,0.5430632640988713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419002,R-NAR061419002,R,LEL_1,1,2,0.5563193168189522,0.3862502896830444,0.45316368716475464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419002,R-NAR061419002,R,LSR_1,1,2,0.5720520788223699,0.38641902679640067,0.4857279914016477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419002,R-NAR061419002,R,MJS_1,1,2,0.5267530109581141,0.33827386411352706,0.4165962557273486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419003,R-NAR061419003,R,CJF_1,1,3,0.8783229423909847,0.5183326404940888,0.7292551263418658,0.8783229423909847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
NAR061419003,R-NAR061419003,R,CJF_2,2,3,0.8154197858782162,0.47442409010415176,0.6591443072267817,0.8154197858782162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAR
