fishid,id,light_type,reading,rep,agecap,waterbody,ann,rad
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,12,1.2662161313305789
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,13,1.3383864565591483
NAR061119008,R-NAR061119008,R,CJF_3,3,14,NAR,14,1.422548458893169
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,NA,1.5659952282129612
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,1,0.5167903807861063
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,2,0.6794348155336548
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,3,0.7908096570338017
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,4,0.9222059200720664
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,5,0.9879040515911982
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,6,1.0347763091551248
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,7,1.0960771049907818
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,8,1.1669832651281282
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,9,1.23268139664726
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,10,1.2763518661106232
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,11,1.3348357284938908
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,12,1.4129561577671021
NAR061119008,R-NAR061119008,R,JRS_1,1,13,NAR,13,1.4890703465226625
NAR061119008,R-NAR061119008,R,LEL_1,1,11,NAR,NA,1.5411293303680191
NAR061119008,R-NAR061119008,R,LEL_1,1,11,NAR,1,0.6443039515797616
NAR061119008,R-NAR061119008,R,LEL_1,1,11,NAR,2,0.7770012784627907
NAR061119008,R-NAR061119008,R,LEL_1,1,11,NAR,3,0.9064991642310722
NAR061119008,R-NAR061119008,R,LEL_1,1,11,NAR,4,1.0004594577835524
NAR061119008,R-NAR061119008,R,LEL_1,1,11,NAR,5,1.0792021298080707
NAR061119008,R-NAR061119008,R,LEL_1,1,11,NAR,6,1.1263443432180127
NAR061119008,R-NAR061119008,R,LEL_1,1,11,NAR,7,1.2075348000177009
NAR061119008,R-NAR061119008,R,LEL_1,1,11,NAR,8,1.248395484856016
