fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23
ANX091818A027,ANX,CJF_1,CJF,1,R,R-ANX091818A027,3,0.9119847907714729,0.5310618257748655,0.6880881723794254,0.7958304853600993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A027,ANX,LEL_1,LEL,1,R,R-ANX091818A027,3,0.8855716060150272,0.551315000346274,0.677892914491415,0.8222826489424565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A027,ANX,LSR_1,LSR,1,R,R-ANX091818A027,2,0.6814533720107725,0.5003734098054241,0.603762651667992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A027,ANX,MJS_1,MJS,1,R,R-ANX091818A027,3,0.7369234070029531,0.44543402981050834,0.597912432153056,0.7369234070029531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A027,ANX,NGA_1,NGA,1,R,R-ANX091818A027,3,0.9278905581049556,0.5709299244407452,0.7190120710635839,0.835358631098993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A028,ANX,CJF_1,CJF,1,R,R-ANX091818A028,2,0.7703401299936321,0.4421489669310719,0.6253246085304169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A028,ANX,LEL_1,LEL,1,R,R-ANX091818A028,2,0.7827142051516949,0.4914873301000245,0.6447616178315901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A028,ANX,LSR_1,LSR,1,R,R-ANX091818A028,1,0.6579605434768248,0.5172051993037825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A028,ANX,MJS_1,MJS,1,R,R-ANX091818A028,3,0.633973042563996,0.3336372065645078,0.5019442197826263,0.633973042563996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A028,ANX,NGA_1,NGA,1,R,R-ANX091818A028,2,0.8154907512662666,0.526340605274594,0.6731543876444159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A029,ANX,CJF_1,CJF,1,R,R-ANX091818A029,5,1.4817275729782735,0.7185220067050794,0.9256337516021187,1.1486688063720107,1.2769960590636236,1.3786149082466614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A029,ANX,LEL_1,LEL,1,R,R-ANX091818A029,4,1.4829560477504342,0.9176566374397969,1.1647700250273396,1.2980623066936012,1.4048046211881235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A029,ANX,LSR_1,LSR,1,R,R-ANX091818A029,6,0.687391200791861,0.1272354396303194,0.2101139302392725,0.2780235455976072,0.4353799613060152,0.5146994586791506,0.5972114981344299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A029,ANX,MJS_1,MJS,1,R,R-ANX091818A029,4,0.8312444261425173,0.4423457528119128,0.5794248977404208,0.6811034893631814,0.8312444261425173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A029,ANX,NGA_1,NGA,1,R,R-ANX091818A029,4,1.5766689538683167,0.8963496048174607,1.1465408230605025,1.3467997583438138,1.4754018106678495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A030,ANX,CJF_1,CJF,1,R,R-ANX091818A030,1,0.7987145198658467,0.5788688186295686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A030,ANX,LEL_1,LEL,1,R,R-ANX091818A030,1,0.7756162843353837,0.5691010375844717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A030,ANX,LSR_1,LSR,1,R,R-ANX091818A030,2,0.5963079684041628,0.38835668835032694,0.5570584431022993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A030,ANX,MJS_1,MJS,1,R,R-ANX091818A030,2,0.6540626275101833,0.4471228003897158,0.6540626275101833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A030,ANX,NGA_1,NGA,1,R,R-ANX091818A030,1,0.814682864035645,0.6255238664558149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A031,ANX,CJF_1,CJF,1,R,R-ANX091818A031,2,0.805199441679039,0.4652250299789921,0.6581603912502952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A031,ANX,LEL_1,LEL,1,R,R-ANX091818A031,2,0.7813640249733006,0.4824253987299086,0.670728944267212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A031,ANX,LSR_1,LSR,1,R,R-ANX091818A031,2,0.5663855426837466,0.3379740337493896,0.47103344441862693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A031,ANX,MJS_1,MJS,1,R,R-ANX091818A031,3,0.7573780375489305,0.40138088171710246,0.5904072814138179,0.7573780375489305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A031,ANX,NGA_1,NGA,1,R,R-ANX091818A031,2,0.8117643641420936,0.5152987306243432,0.6847394034588661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A032,ANX,LEL_1,LEL,1,R,R-ANX091818A032,0,0.7831467743996586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A033,ANX,CJF_1,CJF,1,R,R-ANX091818A033,4,1.3033263871615646,0.48197811601965396,0.7828597438269387,1.0271873840567616,1.187250329789147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A033,ANX,LEL_1,LEL,1,R,R-ANX091818A033,3,1.3159147193137775,0.841983515371496,1.03174036335067,1.1866716738783183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A033,ANX,LSR_1,LSR,1,R,R-ANX091818A033,4,0.6105902809903566,0.22854181300473694,0.3558765974862882,0.4795103557887781,0.5394326073094745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A033,ANX,MJS_1,MJS,1,R,R-ANX091818A033,4,0.7799521013808526,0.34369188418032237,0.5130692009947704,0.6171115017055299,0.7799521013808526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A033,ANX,NGA_1,NGA,1,R,R-ANX091818A033,3,1.3115650653874913,0.8689408223915759,1.031135670029876,1.1867217063484405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A034,ANX,CJF_1,CJF,1,R,R-ANX091818A034,3,0.8461170661645233,0.44650237052720654,0.6329775470048506,0.7582570599692435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A034,ANX,LEL_1,LEL,1,R,R-ANX091818A034,3,0.9535784119519125,0.5521938507239321,0.7611692713397618,0.8771654167673063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A034,ANX,LSR_1,LSR,1,R,R-ANX091818A034,3,0.5025761467965405,0.2582216773603783,0.36505791995352344,0.4407506373371396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A034,ANX,MJS_1,MJS,1,R,R-ANX091818A034,3,0.5703195062682346,0.3425411901885529,0.46307674355757633,0.5703195062682346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A034,ANX,NGA_1,NGA,1,R,R-ANX091818A034,3,0.9554511532397985,0.5868984713575629,0.7635977140840495,0.8843913906120515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A036,ANX,CJF_1,CJF,1,R,R-ANX091818A036,4,1.199092857874896,0.29315787911438135,0.5911852815557488,0.8578848793786732,1.0079585031164897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A036,ANX,LEL_1,LEL,1,R,R-ANX091818A036,3,0.6834404057196324,0.3717673225721648,0.5383371474428508,0.6200275017269435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A036,ANX,LSR_1,LSR,1,R,R-ANX091818A036,3,0.5349892727359364,0.2466324766317005,0.3936478376534832,0.4589675141978984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A036,ANX,MJS_1,MJS,1,R,R-ANX091818A036,4,0.7068143855011376,0.371491234453892,0.5815270297635654,0.6451215310591951,0.7068143855011376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A036,ANX,NGA_1,NGA,1,R,R-ANX091818A036,3,1.2163835202380153,0.6620614616855856,0.8922075366836771,1.0460041199400871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A037,ANX,CJF_1,CJF,1,R,R-ANX091818A037,2,0.6997095339147574,0.41002010539747774,0.5775208460445211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A037,ANX,LEL_1,LEL,1,R,R-ANX091818A037,1,0.6225436892621143,0.4218155070153892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A037,ANX,LSR_1,LSR,1,R,R-ANX091818A037,2,0.47775601154222586,0.2839014330333414,0.38396833813544656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A037,ANX,MJS_1,MJS,1,R,R-ANX091818A037,2,0.424983651887601,0.3080530623674049,0.424983651887601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A037,ANX,NGA_1,NGA,1,R,R-ANX091818A037,2,0.9485385926350166,0.6666856557452224,0.825743837656403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A038,ANX,CJF_1,CJF,1,R,R-ANX091818A038,3,1.0237895500788947,0.5050487403618503,0.6959096770987119,0.8373382569725583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A038,ANX,LEL_1,LEL,1,R,R-ANX091818A038,3,1.0638681289632168,0.6006091227136703,0.7330034204465188,0.9356726334915304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A038,ANX,LSR_1,LSR,1,R,R-ANX091818A038,4,0.8807393004198671,0.40525115298890885,0.5638617698464374,0.7060919979542176,0.8054431633931333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A038,ANX,MJS_1,MJS,1,R,R-ANX091818A038,4,0.899370074497178,0.45401805094362413,0.5920042572808064,0.746940489176545,0.899370074497178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A038,ANX,NGA_1,NGA,1,R,R-ANX091818A038,3,1.1278534299444756,0.6478859074749471,0.7903386484796978,0.9452445429091263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A039,ANX,CJF_1,CJF,1,R,R-ANX091818A039,4,0.9928304396198334,0.40685397450964383,0.6232438894277577,0.7638677451169621,0.8889015610951472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A039,ANX,LEL_1,LEL,1,R,R-ANX091818A039,2,0.6658012493093823,0.4888677010904622,0.5787018524269978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A039,ANX,LSR_1,LSR,1,R,R-ANX091818A039,4,0.5086137078026487,0.16933479881002228,0.2924873797627645,0.3897666285341164,0.45134291901048784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A039,ANX,MJS_1,MJS,1,R,R-ANX091818A039,4,0.965231024946015,0.6020913835401076,0.752126771496469,0.8637909019220604,0.965231024946015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A039,ANX,NGA_1,NGA,1,R,R-ANX091818A039,3,1.1601464145142426,0.7857140879867617,0.9393423525966627,1.0454444264637086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A040,ANX,CJF_1,CJF,1,R,R-ANX091818A040,4,1.1248738188011922,0.548417062458587,0.7921146600031128,0.9147500747152816,1.0334802577231808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A040,ANX,LEL_1,LEL,1,R,R-ANX091818A040,3,1.180030229075088,0.6288632277166856,0.8408980630215139,0.9945534083081191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A040,ANX,LSR_1,LSR,1,R,R-ANX091818A040,4,1.0446842480226763,0.5121591483774717,0.733257299328397,0.8787877980416704,0.9720715933424962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A040,ANX,MJS_1,MJS,1,R,R-ANX091818A040,4,1.1373381934965612,0.5840546032595424,0.798905677408846,0.9391404140593359,1.1373381934965612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A040,ANX,NGA_1,NGA,1,R,R-ANX091818A040,4,1.1960869355312485,0.6308068309031887,0.8586790274220736,1.002933639979787,1.0894853837896865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A041,ANX,CJF_1,CJF,1,R,R-ANX091818A041,1,0.5678618270996032,0.3387913400764819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A041,ANX,LEL_1,LEL,1,R,R-ANX091818A041,1,0.6908731566733353,0.4863521705314113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A041,ANX,LSR_1,LSR,1,R,R-ANX091818A041,2,0.4910617718435211,0.3623255981143841,0.4485565043173817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A041,ANX,MJS_1,MJS,1,R,R-ANX091818A041,2,0.3967586219161015,0.2837958671186522,0.3967586219161015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A041,ANX,NGA_1,NGA,1,R,R-ANX091818A041,1,0.763652931131852,0.5687479604036704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A042,ANX,CJF_1,CJF,1,R,R-ANX091818A042,1,0.5872930061926185,0.43584875049458216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A042,ANX,LEL_1,LEL,1,R,R-ANX091818A042,1,0.6089280364939741,0.4667865651678146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A042,ANX,LSR_1,LSR,1,R,R-ANX091818A042,2,0.42532438161936853,0.306285423592972,0.3848666965385015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A042,ANX,MJS_1,MJS,1,R,R-ANX091818A042,2,0.49505604147599935,0.36452004889418654,0.49505604147599935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A042,ANX,NGA_1,NGA,1,R,R-ANX091818A042,1,0.6225510254925046,0.4487093264465926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A043,ANX,CJF_1,CJF,1,R,R-ANX091818A043,3,0.9679444833129709,0.4874160843643461,0.7153249693760797,0.8694740571667874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A043,ANX,LEL_1,LEL,1,R,R-ANX091818A043,3,0.9573472021357271,0.5001832109533306,0.7233890694629563,0.8659225023939315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A043,ANX,LSR_1,LSR,1,R,R-ANX091818A043,3,0.5961068259431718,0.2866969028136097,0.40180571935473086,0.5271887207596943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A043,ANX,MJS_1,MJS,1,R,R-ANX091818A043,4,0.6070375678262576,0.2841411624761892,0.4486972151345594,0.542483914180232,0.6070375678262576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A043,ANX,NGA_1,NGA,1,R,R-ANX091818A043,3,0.8627336899354677,0.4060055967793714,0.6130006786955098,0.7631823609913533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A044,ANX,LEL_1,LEL,1,R,R-ANX091818A044,1,0.6062040979897678,0.4639239057366308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A044,ANX,LSR_1,LSR,1,R,R-ANX091818A044,1,0.43879085830700404,0.3645657553662192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A044,ANX,MJS_1,MJS,1,R,R-ANX091818A044,2,0.43577139353950517,0.3109384857558763,0.43577139353950517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A044,ANX,NGA_1,NGA,1,R,R-ANX091818A044,2,0.8429331022240043,0.5528114246964194,0.6991599181290198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A045,ANX,CJF_1,CJF,1,R,R-ANX091818A045,1,0.6294883680977635,0.4331464325946803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A045,ANX,LEL_1,LEL,1,R,R-ANX091818A045,1,0.4526711845539838,0.31010244257886727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A045,ANX,LSR_1,LSR,1,R,R-ANX091818A045,1,0.35390533059996765,0.2835508240294988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A045,ANX,MJS_1,MJS,1,R,R-ANX091818A045,2,0.5969344434856196,0.42649848817182834,0.5969344434856196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A045,ANX,NGA_1,NGA,1,R,R-ANX091818A045,1,0.6358821270510171,0.46380247935267765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A046,ANX,CJF_1,CJF,1,R,R-ANX091818A046,2,0.7485457359349444,0.44269090783479437,0.6298372981607774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A046,ANX,LEL_1,LEL,1,R,R-ANX091818A046,0,0.6643391937093873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A046,ANX,LSR_1,LSR,1,R,R-ANX091818A046,2,0.6208153499193373,0.5190136568714683,0.5971379054686512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A046,ANX,MJS_1,MJS,1,R,R-ANX091818A046,2,0.4916639404888774,0.31454811367404295,0.4916639404888774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A046,ANX,NGA_1,NGA,1,R,R-ANX091818A046,2,0.9803001205323314,0.6786516429302615,0.8535624077816139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A047,ANX,CJF_1,CJF,1,R,R-ANX091818A047,2,0.8426221384398368,0.49912444968035546,0.7137466099936252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A047,ANX,LEL_1,LEL,1,R,R-ANX091818A047,2,0.6278310688990725,0.4165891446965893,0.5633041773313281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A047,ANX,LSR_1,LSR,1,R,R-ANX091818A047,2,0.8186621586507359,0.6547091526412352,0.7784181651334334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A047,ANX,MJS_1,MJS,1,R,R-ANX091818A047,2,0.8934926668458796,0.55741561959914665,0.8934926668458796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A047,ANX,NGA_1,NGA,1,R,R-ANX091818A047,2,0.9698693927221781,0.6506888315831928,0.8384345358236062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A048,ANX,CJF_1,CJF,1,R,R-ANX091818A048,1,0.6459899147530448,0.4300746675478674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A048,ANX,LEL_1,LEL,1,R,R-ANX091818A048,1,0.5387028700869436,0.40285617668739154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A048,ANX,LSR_1,LSR,1,R,R-ANX091818A048,2,0.6308244022609134,0.49533014356943544,0.5657991548401207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A048,ANX,MJS_1,MJS,1,R,R-ANX091818A048,2,0.6944774284317294,0.5098258326724101,0.6944774284317294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A048,ANX,NGA_1,NGA,1,R,R-ANX091818A048,1,0.7134750845490259,0.5265057476280869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A049,ANX,CJF_1,CJF,1,R,R-ANX091818A049,1,0.6673509704623071,0.47285646570871764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A049,ANX,LEL_1,LEL,1,R,R-ANX091818A049,1,0.5678839854820398,0.47557755716145805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A049,ANX,LSR_1,LSR,1,R,R-ANX091818A049,2,0.6125123354981629,0.4350634619724474,0.5361185362745213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A049,ANX,MJS_1,MJS,1,R,R-ANX091818A049,2,0.6241821575787889,0.47291532298701555,0.6241821575787889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A049,ANX,NGA_1,NGA,1,R,R-ANX091818A049,1,0.705623481079672,0.5292529710256825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANX091818A050,ANX,LEL_1,LEL,1,R,R-ANX091818A050,0,0.573335707105353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
