fishid,waterbody,reading,reader,rep,light_type,id,agecap,radcap,rad1,rad2,rad3,rad4,rad5,rad6,rad7,rad8,rad9,rad10,rad11,rad12,rad13,rad14,rad15,rad16,rad17,rad18,rad19,rad20,rad21,rad22,rad23,rad24
JUM091120J116,JUM,CJF_1,CJF,1,R,R-JUM091120J116,6,1.546648418139191,0.5613500373734734,0.7682862794467464,0.947519862430059,1.1334706849105034,1.2676527093267371,1.3918978246808442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J117,JUM,CJF_1,CJF,1,R,R-JUM091120J117,1,0.6998576425200627,0.5247281755089624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J118,JUM,CJF_1,CJF,1,R,R-JUM091120J118,5,1.1963153004648241,0.4742489742179493,0.7046120266323689,0.841867343914944,0.9831422054834128,1.1035600215749746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM091120J119,JUM,CJF_1,CJF,1,R,R-JUM091120J119,4,1.1281433593527994,0.5099368963644961,0.7827648598710364,0.9076374144333729,1.0126581850343754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J001,JUM,CJF_1,CJF,1,R,R-JUM092319J001,3,1.110097063076691,0.5063588778723227,0.7218196275314678,0.9515756348128909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J002,JUM,CJF_1,CJF,1,R,R-JUM092319J002,3,0.9236547742369134,0.5305700321126438,0.6745318618447129,0.8191033261475036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J003,JUM,CJF_1,CJF,1,R,R-JUM092319J003,0,0.5168571998156668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J004,JUM,CJF_1,CJF,1,R,R-JUM092319J004,0,0.5260186451431055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J005,JUM,CJF_1,CJF,1,R,R-JUM092319J005,0,0.48250078493989246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J006,JUM,CJF_1,CJF,1,R,R-JUM092319J006,0,0.39103237403766167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J007,JUM,CJF_1,CJF,1,R,R-JUM092319J007,0,0.4332967316969443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J008,JUM,CJF_1,CJF,1,R,R-JUM092319J008,0,0.5482038127280735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J009,JUM,CJF_1,CJF,1,R,R-JUM092319J009,0,0.44886503110939985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J010,JUM,CJF_1,CJF,1,R,R-JUM092319J010,0,0.4548096759836333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J011,JUM,CJF_1,CJF,1,R,R-JUM092319J011,0,0.5732050517916388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J012,JUM,CJF_1,CJF,1,R,R-JUM092319J012,2,0.8419594526103982,0.5039459233058765,0.686422693035619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J013,JUM,CJF_1,CJF,1,R,R-JUM092319J013,0,0.4726434086125738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J014,JUM,CJF_1,CJF,1,R,R-JUM092319J014,0,0.41386501123314945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J015,JUM,CJF_1,CJF,1,R,R-JUM092319J015,0,0.4658510277746962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J016,JUM,CJF_1,CJF,1,R,R-JUM092319J016,0,0.43636119459011996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J017,JUM,CJF_1,CJF,1,R,R-JUM092319J017,0,0.49953462330397536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J018,JUM,CJF_1,CJF,1,R,R-JUM092319J018,0,0.44746656842439164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J019,JUM,CJF_1,CJF,1,R,R-JUM092319J019,0,0.46648091877355663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J020,JUM,CJF_1,CJF,1,R,R-JUM092319J020,0,0.40735517264819526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J022,JUM,CJF_1,CJF,1,R,R-JUM092319J022,0,0.5053269010406153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J023,JUM,CJF_1,CJF,1,R,R-JUM092319J023,0,0.46082037082406785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J024,JUM,CJF_1,CJF,1,R,R-JUM092319J024,0,0.4715991188105364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J025,JUM,CJF_1,CJF,1,R,R-JUM092319J025,0,0.49020941487421843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J026,JUM,CJF_1,CJF,1,R,R-JUM092319J026,0,0.4807248343190042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J027,JUM,CJF_1,CJF,1,R,R-JUM092319J027,0,0.5397143095519681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J028,JUM,CJF_1,CJF,1,R,R-JUM092319J028,0,0.4043025717621739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J029,JUM,CJF_1,CJF,1,R,R-JUM092319J029,0,0.46348886077755624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J030,JUM,CJF_1,CJF,1,R,R-JUM092319J030,0,0.42383588917092396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J031,JUM,CJF_1,CJF,1,R,R-JUM092319J031,0,0.5137349113530179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J032,JUM,CJF_1,CJF,1,R,R-JUM092319J032,0,0.5417763254475604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J033,JUM,CJF_1,CJF,1,R,R-JUM092319J033,0,0.5253523578434812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J034,JUM,CJF_1,CJF,1,R,R-JUM092319J034,0,0.3612003104113343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J035,JUM,CJF_1,CJF,1,R,R-JUM092319J035,0,0.4800153000336793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J036,JUM,CJF_1,CJF,1,R,R-JUM092319J036,0,0.36498968116200403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J037,JUM,CJF_1,CJF,1,R,R-JUM092319J037,0,0.4048656492367898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J038,JUM,CJF_1,CJF,1,R,R-JUM092319J038,0,0.4225036073430193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J039,JUM,CJF_1,CJF,1,R,R-JUM092319J039,0,0.4800153000336797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J040,JUM,CJF_1,CJF,1,R,R-JUM092319J040,0,0.5015951618170196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J041,JUM,CJF_1,CJF,1,R,R-JUM092319J041,0,0.4803428544754838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J042,JUM,CJF_1,CJF,1,R,R-JUM092319J042,0,0.4412127087168417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J043,JUM,CJF_1,CJF,1,R,R-JUM092319J043,0,0.4856091637379919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J044,JUM,CJF_1,CJF,1,R,R-JUM092319J044,0,0.5131085613445678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J045,JUM,CJF_1,CJF,1,R,R-JUM092319J045,0,0.49216240952040846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J046,JUM,CJF_1,CJF,1,R,R-JUM092319J046,0,0.5073927016669483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J047,JUM,CJF_1,CJF,1,R,R-JUM092319J047,0,0.3348861422023483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J048,JUM,CJF_1,CJF,1,R,R-JUM092319J048,0,0.5033691631574772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J049,JUM,CJF_1,CJF,1,R,R-JUM092319J049,0,0.4555578304665008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J050,JUM,CJF_1,CJF,1,R,R-JUM092319J050,0,0.5195815202079564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J051,JUM,CJF_1,CJF,1,R,R-JUM092319J051,0,0.4623048134586003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J052,JUM,CJF_1,CJF,1,R,R-JUM092319J052,0,0.536101870957236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J053,JUM,CJF_1,CJF,1,R,R-JUM092319J053,0,0.5182177964304483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J054,JUM,CJF_1,CJF,1,R,R-JUM092319J054,0,0.40520700187211034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J055,JUM,CJF_1,CJF,1,R,R-JUM092319J055,0,0.4710532339489761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J056,JUM,CJF_1,CJF,1,R,R-JUM092319J056,0,0.40797725521712536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J057,JUM,CJF_1,CJF,1,R,R-JUM092319J057,0,0.35781165265973325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J059,JUM,CJF_1,CJF,1,R,R-JUM092319J059,0,0.3952011581845948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J060,JUM,CJF_1,CJF,1,R,R-JUM092319J060,0,0.5043455538031287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J061,JUM,CJF_1,CJF,1,R,R-JUM092319J061,0,0.41485611799593175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J062,JUM,CJF_1,CJF,1,R,R-JUM092319J062,0,0.5005634109828933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J063,JUM,CJF_1,CJF,1,R,R-JUM092319J063,0,0.5478992964965073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J064,JUM,CJF_1,CJF,1,R,R-JUM092319J064,0,0.5358472062472134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J065,JUM,CJF_1,CJF,1,R,R-JUM092319J065,0,0.45159681486575076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J066,JUM,CJF_1,CJF,1,R,R-JUM092319J066,0,0.4841212807022874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J067,JUM,CJF_1,CJF,1,R,R-JUM092319J067,0,0.5225701546519813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J068,JUM,CJF_1,CJF,1,R,R-JUM092319J068,0,0.49915011532759546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J069,JUM,CJF_1,CJF,1,R,R-JUM092319J069,0,0.4495378267362047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J070,JUM,CJF_1,CJF,1,R,R-JUM092319J070,0,0.4862906572419254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J071,JUM,CJF_1,CJF,1,R,R-JUM092319J071,0,0.4766668796385597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J072,JUM,CJF_1,CJF,1,R,R-JUM092319J072,0,0.5627068310411378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J073,JUM,CJF_1,CJF,1,R,R-JUM092319J073,0,0.586637546548753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J074,JUM,CJF_1,CJF,1,R,R-JUM092319J074,0,0.45984056266613194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J075,JUM,CJF_1,CJF,1,R,R-JUM092319J075,0,0.5516630903123249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J076,JUM,CJF_1,CJF,1,R,R-JUM092319J076,0,0.4429707185492985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J077,JUM,CJF_1,CJF,1,R,R-JUM092319J077,0,0.4585744665302198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J078,JUM,CJF_1,CJF,1,R,R-JUM092319J078,0,0.6051622881643319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J080,JUM,CJF_1,CJF,1,R,R-JUM092319J080,0,0.35070749681969843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J081,JUM,CJF_1,CJF,1,R,R-JUM092319J081,0,0.4896673449820905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J082,JUM,CJF_1,CJF,1,R,R-JUM092319J082,0,0.4715755207961905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J083,JUM,CJF_1,CJF,1,R,R-JUM092319J083,0,0.46779992794827724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J084,JUM,CJF_1,CJF,1,R,R-JUM092319J084,0,0.4604496890693862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J085,JUM,CJF_1,CJF,1,R,R-JUM092319J085,0,0.5240392520149405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J086,JUM,CJF_1,CJF,1,R,R-JUM092319J086,0,0.45935960420626826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J087,JUM,CJF_1,CJF,1,R,R-JUM092319J087,0,0.4741234057757995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J088,JUM,CJF_1,CJF,1,R,R-JUM092319J088,1,0.766965393889198,0.5327272855037005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J089,JUM,CJF_1,CJF,1,R,R-JUM092319J089,0,0.5600518374975361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J090,JUM,CJF_1,CJF,1,R,R-JUM092319J090,0,0.4543155525144695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J091,JUM,CJF_1,CJF,1,R,R-JUM092319J091,0,0.5090353205394433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J093,JUM,CJF_1,CJF,1,R,R-JUM092319J093,0,0.5043648415500408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J094,JUM,CJF_1,CJF,1,R,R-JUM092319J094,0,0.5336806387864177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J095,JUM,CJF_1,CJF,1,R,R-JUM092319J095,0,0.45771097902536295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J096,JUM,CJF_1,CJF,1,R,R-JUM092319J096,0,0.4966368356354987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J097,JUM,CJF_1,CJF,1,R,R-JUM092319J097,0,0.4512491780672088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J098,JUM,CJF_1,CJF,1,R,R-JUM092319J098,0,0.39807957637100466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J099,JUM,CJF_1,CJF,1,R,R-JUM092319J099,0,0.5123502267135246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J100,JUM,CJF_1,CJF,1,R,R-JUM092319J100,0,0.49428517577463754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J101,JUM,CJF_1,CJF,1,R,R-JUM092319J101,2,0.7999982016258049,0.4295543021958139,0.6518645818198291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J102,JUM,CJF_1,CJF,1,R,R-JUM092319J102,2,0.7811924786750173,0.4327500370281408,0.6215975011906008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J103,JUM,CJF_1,CJF,1,R,R-JUM092319J103,0,0.4676302373913234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J104,JUM,CJF_1,CJF,1,R,R-JUM092319J104,0,0.5187117482904268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J105,JUM,CJF_1,CJF,1,R,R-JUM092319J105,0,0.520834768469009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J106,JUM,CJF_1,CJF,1,R,R-JUM092319J106,0,0.6121408270290217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J107,JUM,CJF_1,CJF,1,R,R-JUM092319J107,0,0.39956026111200166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J108,JUM,CJF_1,CJF,1,R,R-JUM092319J108,0,0.5609488538674908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J109,JUM,CJF_1,CJF,1,R,R-JUM092319J109,0,0.525431007934562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J110,JUM,CJF_1,CJF,1,R,R-JUM092319J110,0,0.6545223846063557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J111,JUM,CJF_1,CJF,1,R,R-JUM092319J111,0,0.5570910122770273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J112,JUM,CJF_1,CJF,1,R,R-JUM092319J112,0,0.5161964572327445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J113,JUM,CJF_1,CJF,1,R,R-JUM092319J113,0,0.5265120806950369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J114,JUM,CJF_1,CJF,1,R,R-JUM092319J114,0,0.546772208716281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JUM092319J115,JUM,CJF_1,CJF,1,R,R-JUM092319J115,0,0.40240658076066804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
